game_key_suffix,season,game_date_et,away,home,away_final,home_final,close_total,close_home_spread,ml_away,ml_home,source_url
sbr:2013-14:2013-11-19:BOS:HOU,2013-14,2013-11-19,BOS,HOU,85,109,205.0,-10.5,495,-795,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-19:MIN:WAS,2013-14,2013-11-19,MIN,WAS,100,104,206.5,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-19:NYK:DET,2013-14,2013-11-19,NYK,DET,86,92,198.5,-4.0,155,-180,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-19:PHX:SAC,2013-14,2013-11-19,PHX,SAC,104,107,195.0,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:BKN:CHA,2013-14,2013-11-20,BKN,CHA,91,95,186.0,2.5,-145,125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:BOS:SAS,2013-14,2013-11-20,BOS,SAS,93,104,193.0,-14.5,1350,-2300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:DET:ATL,2013-14,2013-11-20,DET,ATL,85,93,202.0,-5.5,180,-220,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:HOU:DAL,2013-14,2013-11-20,HOU,DAL,120,123,215.0,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:LAC:MIN,2013-14,2013-11-20,LAC,MIN,102,98,213.0,-2.0,105,-125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:MIA:ORL,2013-14,2013-11-20,MIA,ORL,120,92,200.0,7.0,-300,250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:POR:MIL,2013-14,2013-11-20,POR,MIL,91,82,194.5,5.5,-210,175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:SAC:PHX,2013-14,2013-11-20,SAC,PHX,113,106,196.0,-5.5,200,-240,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:TOR:PHI,2013-14,2013-11-20,TOR,PHI,108,98,203.5,4.5,-175,155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:UTA:NOP,2013-14,2013-11-20,UTA,NOP,98,105,195.0,-11.0,500,-700,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-20:WAS:CLE,2013-14,2013-11-20,WAS,CLE,98,91,191.0,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-21:CHI:DEN,2013-14,2013-11-21,CHI,DEN,87,97,199.0,1.0,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-21:LAC:OKC,2013-14,2013-11-21,LAC,OKC,91,105,212.0,-5.5,195,-235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:ATL:DET,2013-14,2013-11-22,ATL,DET,96,89,197.0,-3.5,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:BKN:MIN,2013-14,2013-11-22,BKN,MIN,81,111,202.0,-9.0,370,-475,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:CHI:POR,2013-14,2013-11-22,CHI,POR,95,98,190.0,-4.0,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:CLE:NOP,2013-14,2013-11-22,CLE,NOP,100,104,195.0,-7.0,245,-305,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:GSW:LAL,2013-14,2013-11-22,GSW,LAL,95,102,202.5,4.5,-200,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:IND:BOS,2013-14,2013-11-22,IND,BOS,97,82,186.5,7.5,-345,285,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:PHX:CHA,2013-14,2013-11-22,PHX,CHA,98,91,190.5,-3.5,140,-160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:SAS:MEM,2013-14,2013-11-22,SAS,MEM,102,86,184.0,1.0,-115,-105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:UTA:DAL,2013-14,2013-11-22,UTA,DAL,93,103,201.5,-10.5,490,-790,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-22:WAS:TOR,2013-14,2013-11-22,WAS,TOR,88,96,194.0,-4.5,165,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:BOS:ATL,2013-14,2013-11-23,BOS,ATL,94,87,194.5,-9.5,380,-485,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:CHA:MIL,2013-14,2013-11-23,CHA,MIL,96,72,184.5,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:CLE:SAS,2013-14,2013-11-23,CLE,SAS,96,126,192.0,-13.0,860,-1310,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:DAL:DEN,2013-14,2013-11-23,DAL,DEN,100,102,214.0,-5.0,175,-205,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:MIN:HOU,2013-14,2013-11-23,MIN,HOU,101,112,212.5,-6.0,215,-255,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:NYK:WAS,2013-14,2013-11-23,NYK,WAS,89,98,192.5,-1.5,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:ORL:MIA,2013-14,2013-11-23,ORL,MIA,99,101,202.0,-13.0,925,-1425,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:PHI:IND,2013-14,2013-11-23,PHI,IND,98,106,195.0,-15.5,1520,-2620,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:POR:GSW,2013-14,2013-11-23,POR,GSW,113,101,200.0,-4.5,170,-195,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-23:SAC:LAC,2013-14,2013-11-23,SAC,LAC,102,103,207.5,-11.0,505,-805,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-24:CHI:LAC,2013-14,2013-11-24,CHI,LAC,82,121,193.5,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-24:DET:BKN,2013-14,2013-11-24,DET,BKN,109,97,190.5,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-24:PHX:ORL,2013-14,2013-11-24,PHX,ORL,104,96,199.5,-1.5,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-24:SAC:LAL,2013-14,2013-11-24,SAC,LAL,86,100,204.5,-4.0,160,-185,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-24:UTA:OKC,2013-14,2013-11-24,UTA,OKC,73,95,196.0,-13.0,830,-1330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:BOS:CHA,2013-14,2013-11-25,BOS,CHA,96,86,185.5,-3.0,140,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:DEN:DAL,2013-14,2013-11-25,DEN,DAL,110,96,213.5,-6.5,230,-280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:HOU:MEM,2013-14,2013-11-25,HOU,MEM,93,86,194.5,0.0,-119,-101,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:MIL:DET,2013-14,2013-11-25,MIL,DET,94,113,192.0,-7.0,255,-310,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:MIN:IND,2013-14,2013-11-25,MIN,IND,84,98,196.0,-6.5,227,-275,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:NOP:SAS,2013-14,2013-11-25,NOP,SAS,93,112,200.5,-9.5,405,-525,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:NYK:POR,2013-14,2013-11-25,NYK,POR,91,102,195.5,-7.0,260,-315,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-25:PHX:MIA,2013-14,2013-11-25,PHX,MIA,92,107,203.0,-12.5,810,-1300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-26:BKN:TOR,2013-14,2013-11-26,BKN,TOR,102,100,191.0,-7.0,240,-290,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-26:LAL:WAS,2013-14,2013-11-26,LAL,WAS,111,116,198.0,-5.5,190,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-26:ORL:ATL,2013-14,2013-11-26,ORL,ATL,109,92,199.5,-7.5,275,-325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:ATL:HOU,2013-14,2013-11-27,ATL,HOU,84,113,205.0,-7.5,290,-355,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:CHI:DET,2013-14,2013-11-27,CHI,DET,99,79,185.0,-3.5,140,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:DEN:MIN,2013-14,2013-11-27,DEN,MIN,117,110,213.0,-7.0,250,-300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:GSW:DAL,2013-14,2013-11-27,GSW,DAL,99,103,206.0,-4.5,162,-190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:IND:CHA,2013-14,2013-11-27,IND,CHA,99,74,181.5,7.0,-320,265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:LAL:BKN,2013-14,2013-11-27,LAL,BKN,99,94,199.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:MEM:BOS,2013-14,2013-11-27,MEM,BOS,100,93,182.0,1.5,-125,105,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:MIA:CLE,2013-14,2013-11-27,MIA,CLE,95,84,197.5,8.5,-440,350,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:NYK:LAC,2013-14,2013-11-27,NYK,LAC,80,93,204.0,-9.0,395,-510,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:PHI:ORL,2013-14,2013-11-27,PHI,ORL,94,105,208.5,-4.0,145,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:POR:PHX,2013-14,2013-11-27,POR,PHX,106,120,200.0,4.5,-180,155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-27:SAS:OKC,2013-14,2013-11-27,SAS,OKC,88,94,201.5,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:BKN:HOU,2013-14,2013-11-29,BKN,HOU,95,114,205.5,-10.5,490,-790,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:CLE:BOS,2013-14,2013-11-29,CLE,BOS,86,103,189.5,-4.0,155,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:LAL:DET,2013-14,2013-11-29,LAL,DET,106,102,202.0,-5.5,190,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:MIA:TOR,2013-14,2013-11-29,MIA,TOR,90,83,195.5,6.0,-255,215,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:MIL:CHA,2013-14,2013-11-29,MIL,CHA,76,92,185.5,-5.0,175,-210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:NOP:PHI,2013-14,2013-11-29,NOP,PHI,121,105,209.0,4.0,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:NYK:DEN,2013-14,2013-11-29,NYK,DEN,95,97,202.5,-8.0,310,-390,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:PHX:UTA,2013-14,2013-11-29,PHX,UTA,112,101,190.5,2.5,-130,110,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:SAS:ORL,2013-14,2013-11-29,SAS,ORL,109,91,193.5,9.0,-495,390,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-29:WAS:IND,2013-14,2013-11-29,WAS,IND,73,93,186.0,-11.0,515,-815,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-30:ATL:WAS,2013-14,2013-11-30,ATL,WAS,101,108,190.5,-4.5,170,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-30:BKN:MEM,2013-14,2013-11-30,BKN,MEM,97,88,186.5,-7.5,290,-340,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-30:CHI:CLE,2013-14,2013-11-30,CHI,CLE,93,97,182.5,5.0,-205,175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-30:HOU:SAS,2013-14,2013-11-30,HOU,SAS,112,106,205.5,-6.5,230,-270,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-11-30:UTA:PHX,2013-14,2013-11-30,UTA,PHX,112,104,194.5,-9.0,370,-450,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:CHA:MIA,2013-14,2013-12-01,CHA,MIA,98,99,189.0,-11.5,625,-1025,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:DEN:TOR,2013-14,2013-12-01,DEN,TOR,112,98,201.0,-2.0,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:GSW:SAC,2013-14,2013-12-01,GSW,SAC,115,113,201.0,4.5,-195,170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:IND:LAC,2013-14,2013-12-01,IND,LAC,105,100,191.0,1.0,-120,100,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:MIN:OKC,2013-14,2013-12-01,MIN,OKC,103,113,209.0,-8.5,340,-440,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:PHI:DET,2013-14,2013-12-01,PHI,DET,100,115,206.5,-8.0,315,-405,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-01:POR:LAL,2013-14,2013-12-01,POR,LAL,114,108,206.5,3.5,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-02:ATL:SAS,2013-14,2013-12-02,ATL,SAS,100,102,199.0,-12.0,670,-1000,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-02:HOU:UTA,2013-14,2013-12-02,HOU,UTA,103,109,202.0,7.5,-350,290,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-02:IND:POR,2013-14,2013-12-02,IND,POR,102,106,191.5,0.0,-119,-101,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-02:ORL:WAS,2013-14,2013-12-02,ORL,WAS,80,98,194.0,-7.0,250,-300,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:CHA:DAL,2013-14,2013-12-03,CHA,DAL,82,89,195.5,-8.0,315,-375,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:DEN:BKN,2013-14,2013-12-03,DEN,BKN,111,87,203.5,4.5,-185,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:DET:MIA,2013-14,2013-12-03,DET,MIA,107,97,200.0,-9.0,405,-520,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:MIL:BOS,2013-14,2013-12-03,MIL,BOS,100,108,185.5,-7.0,270,-330,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:OKC:SAC,2013-14,2013-12-03,OKC,SAC,97,95,201.0,8.5,-400,325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:PHX:MEM,2013-14,2013-12-03,PHX,MEM,91,110,191.5,-2.5,125,-145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-03:TOR:GSW,2013-14,2013-12-03,TOR,GSW,103,112,202.0,-8.0,290,-350,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:DAL:NOP,2013-14,2013-12-04,DAL,NOP,100,97,208.0,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:DEN:CLE,2013-14,2013-12-04,DEN,CLE,88,98,201.0,3.5,-170,150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:DET:MIL,2013-14,2013-12-04,DET,MIL,105,98,192.5,4.5,-185,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:IND:UTA,2013-14,2013-12-04,IND,UTA,95,86,186.0,8.5,-425,325,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:LAC:ATL,2013-14,2013-12-04,LAC,ATL,97,107,203.5,2.5,-145,125,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:OKC:POR,2013-14,2013-12-04,OKC,POR,104,111,205.5,-2.5,115,-135,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-04:PHX:HOU,2013-14,2013-12-04,PHX,HOU,97,88,212.0,-10.0,450,-700,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-05:MIA:CHI,2013-14,2013-12-05,MIA,CHI,87,107,187.0,4.0,-190,162,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:CLE:ATL,2013-14,2013-12-06,CLE,ATL,89,108,195.5,-6.0,215,-255,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:DEN:BOS,2013-14,2013-12-06,DEN,BOS,98,106,200.5,4.0,-180,155,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:GSW:HOU,2013-14,2013-12-06,GSW,HOU,83,105,213.0,-5.0,165,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:LAL:SAC,2013-14,2013-12-06,LAL,SAC,106,100,202.5,-4.0,155,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:OKC:NOP,2013-14,2013-12-06,OKC,NOP,109,95,206.5,5.5,-235,195,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:ORL:NYK,2013-14,2013-12-06,ORL,NYK,83,121,195.5,-6.5,225,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:PHI:CHA,2013-14,2013-12-06,PHI,CHA,88,105,198.5,-7.0,240,-290,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:TOR:PHX,2013-14,2013-12-06,TOR,PHX,97,106,199.5,-3.5,150,-170,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-06:UTA:POR,2013-14,2013-12-06,UTA,POR,98,130,199.5,-11.0,520,-750,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:BKN:MIL,2013-14,2013-12-07,BKN,MIL,90,82,191.5,2.5,-140,120,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:DAL:POR,2013-14,2013-12-07,DAL,POR,108,106,208.5,-5.5,190,-230,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:DEN:PHI,2013-14,2013-12-07,DEN,PHI,103,92,207.5,6.5,-285,235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:DET:CHI,2013-14,2013-12-07,DET,CHI,92,75,188.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:IND:SAS,2013-14,2013-12-07,IND,SAS,111,100,191.5,-4.0,155,-175,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:LAC:CLE,2013-14,2013-12-07,LAC,CLE,82,88,199.0,6.0,-250,210,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-07:MIA:MIN,2013-14,2013-12-07,MIA,MIN,103,82,202.0,6.0,-285,235,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-08:BOS:NYK,2013-14,2013-12-08,BOS,NYK,114,73,191.5,-6.0,205,-245,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-08:IND:OKC,2013-14,2013-12-08,IND,OKC,94,118,194.5,-5.0,170,-200,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-08:MIA:DET,2013-14,2013-12-08,MIA,DET,110,95,197.0,3.5,-160,140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-08:ORL:HOU,2013-14,2013-12-08,ORL,HOU,88,98,210.0,-13.5,925,-1425,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-08:TOR:LAL,2013-14,2013-12-08,TOR,LAL,106,94,204.0,-6.5,225,-265,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-09:DAL:SAC,2013-14,2013-12-09,DAL,SAC,97,112,207.5,4.5,-185,160,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-09:GSW:CHA,2013-14,2013-12-09,GSW,CHA,111,115,195.0,6.0,-230,190,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-09:LAC:PHI,2013-14,2013-12-09,LAC,PHI,94,83,208.5,9.5,-600,425,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-09:ORL:MEM,2013-14,2013-12-09,ORL,MEM,85,94,188.0,-9.0,355,-460,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-09:POR:UTA,2013-14,2013-12-09,POR,UTA,105,94,203.5,7.0,-305,245,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:BOS:BKN,2013-14,2013-12-10,BOS,BKN,96,104,193.0,-2.0,110,-130,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:MIA:IND,2013-14,2013-12-10,MIA,IND,84,90,191.5,-3.5,145,-165,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:MIL:CHI,2013-14,2013-12-10,MIL,CHI,78,74,180.0,-6.0,210,-250,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:NYK:CLE,2013-14,2013-12-10,NYK,CLE,94,109,190.5,-2.5,120,-140,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:OKC:ATL,2013-14,2013-12-10,OKC,ATL,101,92,203.5,3.5,-165,145,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:PHX:LAL,2013-14,2013-12-10,PHX,LAL,114,108,207.5,-3.0,130,-150,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
sbr:2013-14:2013-12-10:SAS:TOR,2013-14,2013-12-10,SAS,TOR,116,103,199.0,8.5,-330,280,https://www.sportsbookreviewsonline.com/scoresoddsarchives/nba-odds-2013-14
