game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
718372,2023,2023-04-29,2023-04-29,R,143,Philadelphia Phillies,6,117,Houston Astros,1,0,7,-5
718373,2023,2023-04-29,2023-04-29,R,139,Tampa Bay Rays,12,145,Chicago White Sox,3,0,15,-9
718374,2023,2023-04-29,2023-04-29,R,147,New York Yankees,0,140,Texas Rangers,2,1,2,2
718375,2023,2023-04-29,2023-04-29,R,112,Chicago Cubs,6,146,Miami Marlins,7,1,13,1
718376,2023,2023-04-29,2023-04-29,R,108,Los Angeles Angels,5,158,Milwaukee Brewers,7,1,12,2
718377,2023,2023-04-29,2023-04-29,R,113,Cincinnati Reds,3,133,Athletics,2,0,5,-1
718378,2023,2023-04-29,2023-04-29,R,118,Kansas City Royals,3,142,Minnesota Twins,2,0,5,-1
718379,2023,2023-04-29,2023-04-29,R,136,Seattle Mariners,0,141,Toronto Blue Jays,1,1,1,1
718381,2023,2023-04-29,2023-04-29,R,110,Baltimore Orioles,4,116,Detroit Tigers,7,1,11,3
718383,2023,2023-04-29,2023-04-29,R,134,Pittsburgh Pirates,6,120,Washington Nationals,3,0,9,-3
718384,2023,2023-04-29,2023-04-29,R,137,San Francisco Giants,11,135,San Diego Padres,16,1,27,5
718385,2023,2023-04-29,2023-04-29,R,114,Cleveland Guardians,7,111,Boston Red Sox,8,1,15,1
718399,2023,2023-04-29,2023-04-29,R,134,Pittsburgh Pirates,16,120,Washington Nationals,1,0,17,-15
718401,2023,2023-04-29,2023-04-29,R,110,Baltimore Orioles,6,116,Detroit Tigers,4,0,10,-2
718354,2023,2023-04-30,2023-04-30,R,143,Philadelphia Phillies,3,117,Houston Astros,4,1,7,1
718355,2023,2023-04-30,2023-04-30,R,139,Tampa Bay Rays,9,145,Chicago White Sox,12,1,21,3
718356,2023,2023-04-30,2023-04-30,R,147,New York Yankees,2,140,Texas Rangers,15,1,17,13
718357,2023,2023-04-30,2023-04-30,R,113,Cincinnati Reds,4,133,Athletics,5,1,9,1
718358,2023,2023-04-30,2023-04-30,R,109,Arizona Diamondbacks,4,115,Colorado Rockies,12,1,16,8
718359,2023,2023-04-30,2023-04-30,R,138,St. Louis Cardinals,3,119,Los Angeles Dodgers,6,1,9,3
718360,2023,2023-04-30,2023-04-30,R,110,Baltimore Orioles,5,116,Detroit Tigers,3,0,8,-2
718362,2023,2023-04-30,2023-04-30,R,118,Kansas City Royals,4,142,Minnesota Twins,8,1,12,4
718363,2023,2023-04-30,2023-04-30,R,136,Seattle Mariners,10,141,Toronto Blue Jays,8,0,18,-2
718364,2023,2023-04-30,2023-04-30,R,112,Chicago Cubs,3,146,Miami Marlins,4,1,7,1
718365,2023,2023-04-30,2023-04-30,R,108,Los Angeles Angels,3,158,Milwaukee Brewers,0,0,3,-3
718367,2023,2023-04-30,2023-04-30,R,134,Pittsburgh Pirates,2,120,Washington Nationals,7,1,9,5
718368,2023,2023-04-30,2023-04-30,R,137,San Francisco Giants,4,135,San Diego Padres,6,1,10,2
718370,2023,2023-04-30,2023-04-30,R,114,Cleveland Guardians,1,111,Boston Red Sox,7,1,8,6
718343,2023,2023-05-01,2023-05-01,R,143,Philadelphia Phillies,4,119,Los Angeles Dodgers,13,1,17,9
718345,2023,2023-05-01,2023-05-01,R,113,Cincinnati Reds,3,135,San Diego Padres,8,1,11,5
718349,2023,2023-05-01,2023-05-01,R,112,Chicago Cubs,5,120,Washington Nationals,1,0,6,-4
718350,2023,2023-05-01,2023-05-01,R,137,San Francisco Giants,3,117,Houston Astros,7,1,10,4
718351,2023,2023-05-01,2023-05-01,R,114,Cleveland Guardians,3,147,New York Yankees,2,0,5,-1
718352,2023,2023-05-01,2023-05-01,R,144,Atlanta Braves,9,121,New York Mets,8,0,17,-1
718353,2023,2023-05-01,2023-05-01,R,141,Toronto Blue Jays,5,111,Boston Red Sox,6,1,11,1
718361,2023,2023-05-01,2023-05-01,R,144,Atlanta Braves,3,121,New York Mets,5,1,8,2
718331,2023,2023-05-02,2023-05-02,R,143,Philadelphia Phillies,1,119,Los Angeles Dodgers,13,1,14,12
718332,2023,2023-05-02,2023-05-02,R,136,Seattle Mariners,2,133,Athletics,1,0,3,-1
718334,2023,2023-05-02,2023-05-02,R,158,Milwaukee Brewers,2,115,Colorado Rockies,3,1,5,1
718335,2023,2023-05-02,2023-05-02,R,113,Cincinnati Reds,2,135,San Diego Padres,1,0,3,-1
718336,2023,2023-05-02,2023-05-02,R,110,Baltimore Orioles,11,118,Kansas City Royals,7,0,18,-4
718337,2023,2023-05-02,2023-05-02,R,137,San Francisco Giants,2,117,Houston Astros,0,0,2,-2
718338,2023,2023-05-02,2023-05-02,R,108,Los Angeles Angels,5,138,St. Louis Cardinals,1,0,6,-4
718339,2023,2023-05-02,2023-05-02,R,114,Cleveland Guardians,2,147,New York Yankees,4,1,6,2
718340,2023,2023-05-02,2023-05-02,R,142,Minnesota Twins,2,145,Chicago White Sox,3,1,5,1
718341,2023,2023-05-02,2023-05-02,R,141,Toronto Blue Jays,6,111,Boston Red Sox,7,1,13,1
718342,2023,2023-05-02,2023-05-02,R,109,Arizona Diamondbacks,4,140,Texas Rangers,6,1,10,2
718344,2023,2023-05-02,2023-05-02,R,112,Chicago Cubs,1,120,Washington Nationals,4,1,5,3
718346,2023,2023-05-02,2023-05-02,R,144,Atlanta Braves,6,146,Miami Marlins,0,0,6,-6
718347,2023,2023-05-02,2023-05-02,R,134,Pittsburgh Pirates,1,139,Tampa Bay Rays,4,1,5,3
718314,2023,2023-05-03,2023-05-03,R,110,Baltimore Orioles,0,118,Kansas City Royals,6,1,6,6
718315,2023,2023-05-03,2023-05-03,R,158,Milwaukee Brewers,1,115,Colorado Rockies,7,1,8,6
718319,2023,2023-05-03,2023-05-03,R,136,Seattle Mariners,7,133,Athletics,2,0,9,-5
718320,2023,2023-05-03,2023-05-03,R,108,Los Angeles Angels,6,138,St. Louis Cardinals,4,0,10,-2
718321,2023,2023-05-03,2023-05-03,R,144,Atlanta Braves,14,146,Miami Marlins,6,0,20,-8
718322,2023,2023-05-03,2023-05-03,R,142,Minnesota Twins,4,145,Chicago White Sox,6,1,10,2
718323,2023,2023-05-03,2023-05-03,R,141,Toronto Blue Jays,3,111,Boston Red Sox,8,1,11,5
718324,2023,2023-05-03,2023-05-03,R,114,Cleveland Guardians,3,147,New York Yankees,4,1,7,1
718325,2023,2023-05-03,2023-05-03,R,109,Arizona Diamondbacks,12,140,Texas Rangers,7,0,19,-5
718326,2023,2023-05-03,2023-05-03,R,137,San Francisco Giants,4,117,Houston Astros,2,0,6,-2
718327,2023,2023-05-03,2023-05-03,R,143,Philadelphia Phillies,6,119,Los Angeles Dodgers,10,1,16,4
718328,2023,2023-05-03,2023-05-03,R,134,Pittsburgh Pirates,1,139,Tampa Bay Rays,8,1,9,7
718329,2023,2023-05-03,2023-05-03,R,121,New York Mets,1,116,Detroit Tigers,8,1,9,7
718330,2023,2023-05-03,2023-05-03,R,113,Cincinnati Reds,1,135,San Diego Padres,7,1,8,6
718333,2023,2023-05-03,2023-05-03,R,112,Chicago Cubs,1,120,Washington Nationals,2,1,3,1
718348,2023,2023-05-03,2023-05-03,R,121,New York Mets,5,116,Detroit Tigers,6,1,11,1
718304,2023,2023-05-04,2023-05-04,R,136,Seattle Mariners,5,133,Athletics,3,0,8,-2
718308,2023,2023-05-04,2023-05-04,R,144,Atlanta Braves,6,146,Miami Marlins,3,0,9,-3
718309,2023,2023-05-04,2023-05-04,R,134,Pittsburgh Pirates,2,139,Tampa Bay Rays,3,1,5,1
718310,2023,2023-05-04,2023-05-04,R,142,Minnesota Twins,7,145,Chicago White Sox,3,0,10,-4
718311,2023,2023-05-04,2023-05-04,R,108,Los Angeles Angels,11,138,St. Louis Cardinals,7,0,18,-4
718312,2023,2023-05-04,2023-05-04,R,110,Baltimore Orioles,13,118,Kansas City Royals,10,0,23,-3
718313,2023,2023-05-04,2023-05-04,R,158,Milwaukee Brewers,6,115,Colorado Rockies,9,1,15,3
718316,2023,2023-05-04,2023-05-04,R,141,Toronto Blue Jays,5,111,Boston Red Sox,11,1,16,6
718317,2023,2023-05-04,2023-05-04,R,112,Chicago Cubs,3,120,Washington Nationals,4,1,7,1
718318,2023,2023-05-04,2023-05-04,R,121,New York Mets,0,116,Detroit Tigers,2,1,2,2
718292,2023,2023-05-05,2023-05-05,R,116,Detroit Tigers,5,138,St. Louis Cardinals,4,0,9,-1
718293,2023,2023-05-05,2023-05-05,R,158,Milwaukee Brewers,4,137,San Francisco Giants,6,1,10,2
718294,2023,2023-05-05,2023-05-05,R,140,Texas Rangers,4,108,Los Angeles Angels,5,1,9,1
718295,2023,2023-05-05,2023-05-05,R,119,Los Angeles Dodgers,2,135,San Diego Padres,5,1,7,3
718296,2023,2023-05-05,2023-05-05,R,120,Washington Nationals,1,109,Arizona Diamondbacks,3,1,4,2
718297,2023,2023-05-05,2023-05-05,R,117,Houston Astros,6,136,Seattle Mariners,4,0,10,-2
718298,2023,2023-05-05,2023-05-05,R,110,Baltimore Orioles,9,144,Atlanta Braves,4,0,13,-5
718299,2023,2023-05-05,2023-05-05,R,133,Athletics,12,118,Kansas City Royals,8,0,20,-4
718300,2023,2023-05-05,2023-05-05,R,147,New York Yankees,4,139,Tampa Bay Rays,5,1,9,1
718301,2023,2023-05-05,2023-05-05,R,111,Boston Red Sox,5,143,Philadelphia Phillies,3,0,8,-2
718302,2023,2023-05-05,2023-05-05,R,115,Colorado Rockies,0,121,New York Mets,1,1,1,1
718303,2023,2023-05-05,2023-05-05,R,146,Miami Marlins,1,112,Chicago Cubs,4,1,5,3
718305,2023,2023-05-05,2023-05-05,R,145,Chicago White Sox,5,113,Cincinnati Reds,4,0,9,-1
718306,2023,2023-05-05,2023-05-05,R,142,Minnesota Twins,2,114,Cleveland Guardians,0,0,2,-2
718307,2023,2023-05-05,2023-05-05,R,141,Toronto Blue Jays,4,134,Pittsburgh Pirates,0,0,4,-4
718274,2023,2023-05-06,2023-05-06,R,117,Houston Astros,5,136,Seattle Mariners,7,1,12,2
718275,2023,2023-05-06,2023-05-06,R,140,Texas Rangers,10,108,Los Angeles Angels,1,0,11,-9
718279,2023,2023-05-06,2023-05-06,R,119,Los Angeles Dodgers,2,135,San Diego Padres,1,0,3,-1
718280,2023,2023-05-06,2023-05-06,R,133,Athletics,5,118,Kansas City Royals,4,0,9,-1
718281,2023,2023-05-06,2023-05-06,R,145,Chicago White Sox,3,113,Cincinnati Reds,5,1,8,2
718282,2023,2023-05-06,2023-05-06,R,120,Washington Nationals,7,109,Arizona Diamondbacks,8,1,15,1
718283,2023,2023-05-06,2023-05-06,R,110,Baltimore Orioles,4,144,Atlanta Braves,5,1,9,1
718284,2023,2023-05-06,2023-05-06,R,111,Boston Red Sox,7,143,Philadelphia Phillies,4,0,11,-3
718285,2023,2023-05-06,2023-05-06,R,142,Minnesota Twins,3,114,Cleveland Guardians,4,1,7,1
718286,2023,2023-05-06,2023-05-06,R,141,Toronto Blue Jays,8,134,Pittsburgh Pirates,2,0,10,-6
718287,2023,2023-05-06,2023-05-06,R,158,Milwaukee Brewers,1,137,San Francisco Giants,4,1,5,3
718288,2023,2023-05-06,2023-05-06,R,116,Detroit Tigers,6,138,St. Louis Cardinals,5,0,11,-1
718289,2023,2023-05-06,2023-05-06,R,146,Miami Marlins,2,112,Chicago Cubs,4,1,6,2
718290,2023,2023-05-06,2023-05-06,R,115,Colorado Rockies,5,121,New York Mets,2,0,7,-3
718291,2023,2023-05-06,2023-05-06,R,147,New York Yankees,3,139,Tampa Bay Rays,2,0,5,-1
718262,2023,2023-05-07,2023-05-07,R,145,Chicago White Sox,17,113,Cincinnati Reds,4,0,21,-13
718263,2023,2023-05-07,2023-05-07,R,120,Washington Nationals,9,109,Arizona Diamondbacks,8,0,17,-1
718264,2023,2023-05-07,2023-05-07,R,140,Texas Rangers,16,108,Los Angeles Angels,8,0,24,-8
718265,2023,2023-05-07,2023-05-07,R,117,Houston Astros,1,136,Seattle Mariners,3,1,4,2
718266,2023,2023-05-07,2023-05-07,R,119,Los Angeles Dodgers,5,135,San Diego Padres,2,0,7,-3
718267,2023,2023-05-07,2023-05-07,R,158,Milwaukee Brewers,7,137,San Francisco Giants,3,0,10,-4
718268,2023,2023-05-07,2023-05-07,R,133,Athletics,1,118,Kansas City Royals,5,1,6,4
718269,2023,2023-05-07,2023-05-07,R,146,Miami Marlins,5,112,Chicago Cubs,4,0,9,-1
718270,2023,2023-05-07,2023-05-07,R,111,Boston Red Sox,1,143,Philadelphia Phillies,6,1,7,5
718271,2023,2023-05-07,2023-05-07,R,147,New York Yankees,7,139,Tampa Bay Rays,8,1,15,1
718272,2023,2023-05-07,2023-05-07,R,116,Detroit Tigers,6,138,St. Louis Cardinals,12,1,18,6
718273,2023,2023-05-07,2023-05-07,R,142,Minnesota Twins,0,114,Cleveland Guardians,2,1,2,2
718276,2023,2023-05-07,2023-05-07,R,115,Colorado Rockies,13,121,New York Mets,6,0,19,-7
718277,2023,2023-05-07,2023-05-07,R,110,Baltimore Orioles,2,144,Atlanta Braves,3,1,5,1
718278,2023,2023-05-07,2023-05-07,R,141,Toronto Blue Jays,10,134,Pittsburgh Pirates,1,0,11,-9
718249,2023,2023-05-08,2023-05-08,R,146,Miami Marlins,2,109,Arizona Diamondbacks,5,1,7,3
718251,2023,2023-05-08,2023-05-08,R,140,Texas Rangers,2,136,Seattle Mariners,1,0,3,-1
718253,2023,2023-05-08,2023-05-08,R,145,Chicago White Sox,5,118,Kansas City Royals,12,1,17,7
718254,2023,2023-05-08,2023-05-08,R,117,Houston Astros,4,108,Los Angeles Angels,6,1,10,2
718255,2023,2023-05-08,2023-05-08,R,133,Athletics,2,147,New York Yankees,7,1,9,5
718256,2023,2023-05-08,2023-05-08,R,138,St. Louis Cardinals,3,112,Chicago Cubs,1,0,4,-2
718257,2023,2023-05-08,2023-05-08,R,119,Los Angeles Dodgers,3,158,Milwaukee Brewers,9,1,12,6
718258,2023,2023-05-08,2023-05-08,R,115,Colorado Rockies,0,134,Pittsburgh Pirates,2,1,2,2
718259,2023,2023-05-08,2023-05-08,R,139,Tampa Bay Rays,3,110,Baltimore Orioles,0,0,3,-3
718260,2023,2023-05-08,2023-05-08,R,120,Washington Nationals,5,137,San Francisco Giants,1,0,6,-4
718261,2023,2023-05-08,2023-05-08,R,116,Detroit Tigers,6,114,Cleveland Guardians,2,0,8,-4
718236,2023,2023-05-09,2023-05-09,R,146,Miami Marlins,6,109,Arizona Diamondbacks,2,0,8,-4
718237,2023,2023-05-09,2023-05-09,R,117,Houston Astros,3,108,Los Angeles Angels,1,0,4,-2
718238,2023,2023-05-09,2023-05-09,R,145,Chicago White Sox,4,118,Kansas City Royals,2,0,6,-2
718239,2023,2023-05-09,2023-05-09,R,140,Texas Rangers,0,136,Seattle Mariners,5,1,5,5
718240,2023,2023-05-09,2023-05-09,R,138,St. Louis Cardinals,6,112,Chicago Cubs,4,0,10,-2
718241,2023,2023-05-09,2023-05-09,R,119,Los Angeles Dodgers,6,158,Milwaukee Brewers,2,0,8,-4
718242,2023,2023-05-09,2023-05-09,R,135,San Diego Padres,6,142,Minnesota Twins,1,0,7,-5
718243,2023,2023-05-09,2023-05-09,R,121,New York Mets,6,113,Cincinnati Reds,7,1,13,1
718244,2023,2023-05-09,2023-05-09,R,141,Toronto Blue Jays,4,143,Philadelphia Phillies,8,1,12,4
718245,2023,2023-05-09,2023-05-09,R,111,Boston Red Sox,3,144,Atlanta Braves,9,1,12,6
718246,2023,2023-05-09,2023-05-09,R,139,Tampa Bay Rays,2,110,Baltimore Orioles,4,1,6,2
718247,2023,2023-05-09,2023-05-09,R,133,Athletics,5,147,New York Yankees,10,1,15,5
718248,2023,2023-05-09,2023-05-09,R,116,Detroit Tigers,0,114,Cleveland Guardians,2,1,2,2
718250,2023,2023-05-09,2023-05-09,R,120,Washington Nationals,1,137,San Francisco Giants,4,1,5,3
718252,2023,2023-05-09,2023-05-09,R,115,Colorado Rockies,10,134,Pittsburgh Pirates,1,0,11,-9
718220,2023,2023-05-10,2023-05-10,R,111,Boston Red Sox,5,144,Atlanta Braves,2,0,7,-3
718221,2023,2023-05-10,2023-05-10,R,138,St. Louis Cardinals,4,112,Chicago Cubs,10,1,14,6
718222,2023,2023-05-10,2023-05-10,R,145,Chicago White Sox,1,118,Kansas City Royals,9,1,10,8
718224,2023,2023-05-10,2023-05-10,R,135,San Diego Padres,3,142,Minnesota Twins,4,1,7,1
718225,2023,2023-05-10,2023-05-10,R,121,New York Mets,2,113,Cincinnati Reds,1,0,3,-1
718226,2023,2023-05-10,2023-05-10,R,146,Miami Marlins,5,109,Arizona Diamondbacks,4,0,9,-1
718227,2023,2023-05-10,2023-05-10,R,139,Tampa Bay Rays,1,110,Baltimore Orioles,2,1,3,1
718228,2023,2023-05-10,2023-05-10,R,119,Los Angeles Dodgers,8,158,Milwaukee Brewers,1,0,9,-7
718229,2023,2023-05-10,2023-05-10,R,140,Texas Rangers,4,136,Seattle Mariners,3,0,7,-1
718230,2023,2023-05-10,2023-05-10,R,120,Washington Nationals,11,137,San Francisco Giants,6,0,17,-5
718231,2023,2023-05-10,2023-05-10,R,115,Colorado Rockies,4,134,Pittsburgh Pirates,3,0,7,-1
718232,2023,2023-05-10,2023-05-10,R,133,Athletics,3,147,New York Yankees,11,1,14,8
718233,2023,2023-05-10,2023-05-10,R,141,Toronto Blue Jays,1,143,Philadelphia Phillies,2,1,3,1
718234,2023,2023-05-10,2023-05-10,R,116,Detroit Tigers,5,114,Cleveland Guardians,0,0,5,-5
718235,2023,2023-05-10,2023-05-10,R,117,Houston Astros,5,108,Los Angeles Angels,4,0,9,-1
718215,2023,2023-05-11,2023-05-11,R,137,San Francisco Giants,6,109,Arizona Diamondbacks,2,0,8,-4
718216,2023,2023-05-11,2023-05-11,R,135,San Diego Padres,3,142,Minnesota Twins,5,1,8,2
718217,2023,2023-05-11,2023-05-11,R,140,Texas Rangers,4,133,Athletics,0,0,4,-4
718218,2023,2023-05-11,2023-05-11,R,145,Chicago White Sox,3,118,Kansas City Royals,4,1,7,1
718219,2023,2023-05-11,2023-05-11,R,139,Tampa Bay Rays,8,147,New York Yankees,2,0,10,-6
718223,2023,2023-05-11,2023-05-11,R,121,New York Mets,0,113,Cincinnati Reds,5,1,5,5
718199,2023,2023-05-12,2023-05-12,R,137,San Francisco Giants,5,109,Arizona Diamondbacks,7,1,12,2
718200,2023,2023-05-12,2023-05-12,R,140,Texas Rangers,7,133,Athletics,9,1,16,2
718201,2023,2023-05-12,2023-05-12,R,135,San Diego Padres,2,119,Los Angeles Dodgers,4,1,6,2
718202,2023,2023-05-12,2023-05-12,R,143,Philadelphia Phillies,6,115,Colorado Rockies,3,0,9,-3
718204,2023,2023-05-12,2023-05-12,R,118,Kansas City Royals,1,158,Milwaukee Brewers,5,1,6,4
718205,2023,2023-05-12,2023-05-12,R,108,Los Angeles Angels,5,114,Cleveland Guardians,4,0,9,-1
718206,2023,2023-05-12,2023-05-12,R,144,Atlanta Braves,0,141,Toronto Blue Jays,3,1,3,3
718207,2023,2023-05-12,2023-05-12,R,117,Houston Astros,5,145,Chicago White Sox,1,0,6,-4
718208,2023,2023-05-12,2023-05-12,R,136,Seattle Mariners,9,116,Detroit Tigers,2,0,11,-7
718209,2023,2023-05-12,2023-05-12,R,112,Chicago Cubs,6,142,Minnesota Twins,2,0,8,-4
718210,2023,2023-05-12,2023-05-12,R,139,Tampa Bay Rays,5,147,New York Yankees,6,1,11,1
718211,2023,2023-05-12,2023-05-12,R,138,St. Louis Cardinals,8,111,Boston Red Sox,6,0,14,-2
718212,2023,2023-05-12,2023-05-12,R,113,Cincinnati Reds,7,146,Miami Marlins,4,0,11,-3
718213,2023,2023-05-12,2023-05-12,R,134,Pittsburgh Pirates,3,110,Baltimore Orioles,6,1,9,3
718214,2023,2023-05-12,2023-05-12,R,121,New York Mets,3,120,Washington Nationals,2,0,5,-1
718183,2023,2023-05-13,2023-05-13,R,118,Kansas City Royals,3,158,Milwaukee Brewers,4,1,7,1
718184,2023,2023-05-13,2023-05-13,R,137,San Francisco Giants,2,109,Arizona Diamondbacks,7,1,9,5
718185,2023,2023-05-13,2023-05-13,R,135,San Diego Padres,2,119,Los Angeles Dodgers,4,1,6,2
718188,2023,2023-05-13,2023-05-13,R,143,Philadelphia Phillies,7,115,Colorado Rockies,4,0,11,-3
718189,2023,2023-05-13,2023-05-13,R,117,Houston Astros,1,145,Chicago White Sox,3,1,4,2
718190,2023,2023-05-13,2023-05-13,R,140,Texas Rangers,5,133,Athletics,0,0,5,-5
718191,2023,2023-05-13,2023-05-13,R,108,Los Angeles Angels,6,114,Cleveland Guardians,8,1,14,2
718192,2023,2023-05-13,2023-05-13,R,144,Atlanta Braves,2,141,Toronto Blue Jays,5,1,7,3
718193,2023,2023-05-13,2023-05-13,R,134,Pittsburgh Pirates,0,110,Baltimore Orioles,2,1,2,2
718194,2023,2023-05-13,2023-05-13,R,136,Seattle Mariners,5,116,Detroit Tigers,0,0,5,-5
718195,2023,2023-05-13,2023-05-13,R,112,Chicago Cubs,1,142,Minnesota Twins,11,1,12,10
718196,2023,2023-05-13,2023-05-13,R,138,St. Louis Cardinals,4,111,Boston Red Sox,3,0,7,-1
718197,2023,2023-05-13,2023-05-13,R,139,Tampa Bay Rays,8,147,New York Yankees,9,1,17,1
718198,2023,2023-05-13,2023-05-13,R,113,Cincinnati Reds,6,146,Miami Marlins,5,0,11,-1
718203,2023,2023-05-13,2023-05-13,R,121,New York Mets,2,120,Washington Nationals,3,1,5,1
718168,2023,2023-05-14,2023-05-14,R,135,San Diego Padres,0,119,Los Angeles Dodgers,4,1,4,4
718169,2023,2023-05-14,2023-05-14,R,137,San Francisco Giants,1,109,Arizona Diamondbacks,2,1,3,1
718172,2023,2023-05-14,2023-05-14,R,140,Texas Rangers,11,133,Athletics,3,0,14,-8
718173,2023,2023-05-14,2023-05-14,R,136,Seattle Mariners,3,116,Detroit Tigers,5,1,8,2
718174,2023,2023-05-14,2023-05-14,R,143,Philadelphia Phillies,0,115,Colorado Rockies,4,1,4,4
718175,2023,2023-05-14,2023-05-14,R,112,Chicago Cubs,3,142,Minnesota Twins,16,1,19,13
718176,2023,2023-05-14,2023-05-14,R,117,Houston Astros,4,145,Chicago White Sox,3,0,7,-1
718177,2023,2023-05-14,2023-05-14,R,118,Kansas City Royals,6,158,Milwaukee Brewers,9,1,15,3
718178,2023,2023-05-14,2023-05-14,R,113,Cincinnati Reds,1,146,Miami Marlins,3,1,4,2
718179,2023,2023-05-14,2023-05-14,R,134,Pittsburgh Pirates,4,110,Baltimore Orioles,0,0,4,-4
718180,2023,2023-05-14,2023-05-14,R,139,Tampa Bay Rays,8,147,New York Yankees,7,0,15,-1
718181,2023,2023-05-14,2023-05-14,R,144,Atlanta Braves,5,141,Toronto Blue Jays,6,1,11,1
718182,2023,2023-05-14,2023-05-14,R,108,Los Angeles Angels,3,114,Cleveland Guardians,4,1,7,1
718186,2023,2023-05-14,2023-05-14,R,121,New York Mets,8,120,Washington Nationals,2,0,10,-6
718187,2023,2023-05-14,2023-05-14,R,138,St. Louis Cardinals,9,111,Boston Red Sox,1,0,10,-8
718158,2023,2023-05-15,2023-05-15,R,112,Chicago Cubs,4,117,Houston Astros,6,1,10,2
718159,2023,2023-05-15,2023-05-15,R,142,Minnesota Twins,8,119,Los Angeles Dodgers,9,1,17,1
718160,2023,2023-05-15,2023-05-15,R,109,Arizona Diamondbacks,5,133,Athletics,2,0,7,-3
718161,2023,2023-05-15,2023-05-15,R,113,Cincinnati Reds,8,115,Colorado Rockies,9,1,17,1
718162,2023,2023-05-15,2023-05-15,R,118,Kansas City Royals,0,135,San Diego Padres,4,1,4,4
718163,2023,2023-05-15,2023-05-15,R,136,Seattle Mariners,10,111,Boston Red Sox,1,0,11,-9
718164,2023,2023-05-15,2023-05-15,R,147,New York Yankees,7,141,Toronto Blue Jays,4,0,11,-3
718165,2023,2023-05-15,2023-05-15,R,144,Atlanta Braves,12,140,Texas Rangers,0,0,12,-12
718166,2023,2023-05-15,2023-05-15,R,158,Milwaukee Brewers,1,138,St. Louis Cardinals,18,1,19,17
718167,2023,2023-05-15,2023-05-15,R,121,New York Mets,3,120,Washington Nationals,10,1,13,7
718170,2023,2023-05-15,2023-05-15,R,143,Philadelphia Phillies,3,137,San Francisco Giants,6,1,9,3
718171,2023,2023-05-15,2023-05-15,R,108,Los Angeles Angels,9,110,Baltimore Orioles,5,0,14,-4
718141,2023,2023-05-16,2023-05-16,R,142,Minnesota Twins,5,119,Los Angeles Dodgers,1,0,6,-4
718144,2023,2023-05-16,2023-05-16,R,118,Kansas City Royals,5,135,San Diego Padres,4,0,9,-1
718145,2023,2023-05-16,2023-05-16,R,113,Cincinnati Reds,3,115,Colorado Rockies,1,0,4,-2
718146,2023,2023-05-16,2023-05-16,R,109,Arizona Diamondbacks,8,133,Athletics,9,1,17,1
718147,2023,2023-05-16,2023-05-16,R,114,Cleveland Guardians,3,145,Chicago White Sox,8,1,11,5
718148,2023,2023-05-16,2023-05-16,R,144,Atlanta Braves,4,140,Texas Rangers,7,1,11,3
718149,2023,2023-05-16,2023-05-16,R,136,Seattle Mariners,4,111,Boston Red Sox,9,1,13,5
718150,2023,2023-05-16,2023-05-16,R,139,Tampa Bay Rays,8,121,New York Mets,5,0,13,-3
718151,2023,2023-05-16,2023-05-16,R,158,Milwaukee Brewers,3,138,St. Louis Cardinals,2,0,5,-1
718152,2023,2023-05-16,2023-05-16,R,112,Chicago Cubs,3,117,Houston Astros,7,1,10,4
718153,2023,2023-05-16,2023-05-16,R,120,Washington Nationals,4,146,Miami Marlins,5,1,9,1
718154,2023,2023-05-16,2023-05-16,R,108,Los Angeles Angels,3,110,Baltimore Orioles,7,1,10,4
718155,2023,2023-05-16,2023-05-16,R,134,Pittsburgh Pirates,0,116,Detroit Tigers,4,1,4,4
718156,2023,2023-05-16,2023-05-16,R,143,Philadelphia Phillies,3,137,San Francisco Giants,4,1,7,1
718157,2023,2023-05-16,2023-05-16,R,147,New York Yankees,6,141,Toronto Blue Jays,3,0,9,-3
718126,2023,2023-05-17,2023-05-17,R,144,Atlanta Braves,6,140,Texas Rangers,5,0,11,-1
718127,2023,2023-05-17,2023-05-17,R,112,Chicago Cubs,6,117,Houston Astros,7,1,13,1
718129,2023,2023-05-17,2023-05-17,R,114,Cleveland Guardians,2,145,Chicago White Sox,7,1,9,5
718131,2023,2023-05-17,2023-05-17,R,158,Milwaukee Brewers,0,138,St. Louis Cardinals,3,1,3,3
718132,2023,2023-05-17,2023-05-17,R,120,Washington Nationals,3,146,Miami Marlins,4,1,7,1
718133,2023,2023-05-17,2023-05-17,R,136,Seattle Mariners,3,111,Boston Red Sox,12,1,15,9
718134,2023,2023-05-17,2023-05-17,R,147,New York Yankees,0,141,Toronto Blue Jays,3,1,3,3
718135,2023,2023-05-17,2023-05-17,R,139,Tampa Bay Rays,7,121,New York Mets,8,1,15,1
718136,2023,2023-05-17,2023-05-17,R,142,Minnesota Twins,3,119,Los Angeles Dodgers,7,1,10,4
718137,2023,2023-05-17,2023-05-17,R,108,Los Angeles Angels,1,110,Baltimore Orioles,3,1,4,2
718138,2023,2023-05-17,2023-05-17,R,113,Cincinnati Reds,6,115,Colorado Rockies,11,1,17,5
718139,2023,2023-05-17,2023-05-17,R,109,Arizona Diamondbacks,5,133,Athletics,3,0,8,-2
