game_id,partner,market_desc,home_price,away_price,home_qualifier,away_qualifier,start_time_utc,retrieved_at,source_url
2026010019,DraftKings,MONEY_LINE_3_WAY,-215.0,400.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,PUCK_LINE,120.0,-142.0,-2.5,+2.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,MONEY_LINE_2_WAY,-375.0,295.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,MONEY_LINE_3_WAY,-215.0,400.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,PUCK_LINE,120.0,-142.0,-2.5,+2.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,MONEY_LINE_2_WAY,-360.0,260.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,MONEY_LINE_3_WAY,-215.0,400.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,OVER_UNDER,-160.0,124.0,O4.5,U4.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010019,DraftKings,PUCK_LINE,-110.0,-120.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_3_WAY,320.0,320.0,Draw,Draw,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,OVER_UNDER,110.0,-130.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,PUCK_LINE,170.0,-205.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,OVER_UNDER,114.0,-135.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,PUCK_LINE,170.0,-205.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,OVER_UNDER,114.0,-135.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,PUCK_LINE,170.0,-205.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,OVER_UNDER,114.0,-135.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010020,DraftKings,MONEY_LINE_2_WAY,-142.0,120.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,PUCK_LINE,154.0,-185.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_2_WAY,-162.0,136.0,,,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_3_WAY,320.0,320.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_2_WAY,-162.0,136.0,,,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_2_WAY,-162.0,136.0,,,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,PUCK_LINE,160.0,-192.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_2_WAY,-162.0,136.0,,,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010021,DraftKings,MONEY_LINE_3_WAY,310.0,310.0,Draw,Draw,2026-09-22T00:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,PUCK_LINE,164.0,-198.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_3_WAY,110.0,175.0,,,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,OVER_UNDER,110.0,-130.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,PUCK_LINE,164.0,-198.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_3_WAY,105.0,180.0,,,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,OVER_UNDER,110.0,-130.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,PUCK_LINE,164.0,-198.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_2_WAY,-155.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_3_WAY,105.0,180.0,,,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,OVER_UNDER,110.0,-130.0,O6.5,U6.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,PUCK_LINE,160.0,-210.0,-1.5,+1.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_2_WAY,-166.0,130.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,MONEY_LINE_3_WAY,100.0,185.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010022,DraftKings,OVER_UNDER,-110.0,-120.0,O7.5,U7.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
